source,task,condition,offer_amount,agent_index,rank,feature_label,activation
ultimatum,ultimatum_response,prompting,40.0,29.0,6,unethical illegal requests,31.0
ultimatum,ultimatum_response,prompting,40.0,29.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,29.0,8,to make rational decisions,24.0
ultimatum,ultimatum_response,prompting,40.0,29.0,9,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,29.0,10,manipulative tactics and strategies,21.0
ultimatum,ultimatum_response,prompting,40.0,30.0,1,balance and trade-offs,157.0
ultimatum,ultimatum_response,prompting,40.0,30.0,2,game theory and related phrases,62.0
ultimatum,ultimatum_response,prompting,40.0,30.0,3,offers and options,45.0
ultimatum,ultimatum_response,prompting,40.0,30.0,4,predicting uncertain outcomes,38.0
ultimatum,ultimatum_response,prompting,40.0,30.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,30.0,6,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,30.0,7,respecting and approaching sensitive topics,26.0
ultimatum,ultimatum_response,prompting,40.0,30.0,8,equality and fairness,24.0
ultimatum,ultimatum_response,prompting,40.0,30.0,9,unethical illegal requests,24.0
ultimatum,ultimatum_response,prompting,40.0,30.0,10,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,31.0,1,balance and trade-offs,149.0
ultimatum,ultimatum_response,prompting,40.0,31.0,2,game theory and related phrases,66.0
ultimatum,ultimatum_response,prompting,40.0,31.0,3,predicting uncertain outcomes,45.0
ultimatum,ultimatum_response,prompting,40.0,31.0,4,offers and options,44.0
ultimatum,ultimatum_response,prompting,40.0,31.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,31.0,6,unethical illegal requests,33.0
ultimatum,ultimatum_response,prompting,40.0,31.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,31.0,8,to make rational decisions,24.0
ultimatum,ultimatum_response,prompting,40.0,31.0,9,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,31.0,10,manipulative tactics and strategies,21.0
ultimatum,ultimatum_response,prompting,40.0,32.0,1,balance and trade-offs,158.0
ultimatum,ultimatum_response,prompting,40.0,32.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,32.0,3,offers and options,45.0
ultimatum,ultimatum_response,prompting,40.0,32.0,4,predicting uncertain outcomes,40.0
ultimatum,ultimatum_response,prompting,40.0,32.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,32.0,6,respecting and approaching sensitive topics,33.0
ultimatum,ultimatum_response,prompting,40.0,32.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,32.0,8,to make rational decisions,24.0
ultimatum,ultimatum_response,prompting,40.0,32.0,9,equality and fairness,24.0
ultimatum,ultimatum_response,prompting,40.0,32.0,10,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,33.0,1,balance and trade-offs,147.0
ultimatum,ultimatum_response,prompting,40.0,33.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,33.0,3,predicting uncertain outcomes,47.0
ultimatum,ultimatum_response,prompting,40.0,33.0,4,offers and options,44.0
ultimatum,ultimatum_response,prompting,40.0,33.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,33.0,6,unethical illegal requests,30.0
ultimatum,ultimatum_response,prompting,40.0,33.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,33.0,8,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,33.0,9,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,33.0,10,manipulative tactics and strategies,21.0
ultimatum,ultimatum_response,prompting,40.0,34.0,1,balance and trade-offs,155.0
ultimatum,ultimatum_response,prompting,40.0,34.0,2,game theory and related phrases,65.0
ultimatum,ultimatum_response,prompting,40.0,34.0,3,offers and options,45.0
ultimatum,ultimatum_response,prompting,40.0,34.0,4,predicting uncertain outcomes,41.0
ultimatum,ultimatum_response,prompting,40.0,34.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,34.0,6,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,34.0,7,unethical illegal requests,27.0
ultimatum,ultimatum_response,prompting,40.0,34.0,8,to make rational decisions,24.0
ultimatum,ultimatum_response,prompting,40.0,34.0,9,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,34.0,10,manipulative tactics and strategies,21.0
ultimatum,ultimatum_response,prompting,40.0,35.0,1,balance and trade-offs,167.0
ultimatum,ultimatum_response,prompting,40.0,35.0,2,game theory and related phrases,66.0
ultimatum,ultimatum_response,prompting,40.0,35.0,3,respecting and approaching sensitive topics,48.0
ultimatum,ultimatum_response,prompting,40.0,35.0,4,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,35.0,5,predicting uncertain outcomes,41.0
ultimatum,ultimatum_response,prompting,40.0,35.0,6,unethical illegal requests,40.0
ultimatum,ultimatum_response,prompting,40.0,35.0,7,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,35.0,8,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,35.0,9,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,35.0,10,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,36.0,1,balance and trade-offs,160.0
ultimatum,ultimatum_response,prompting,40.0,36.0,2,game theory and related phrases,63.0
ultimatum,ultimatum_response,prompting,40.0,36.0,3,offers and options,45.0
ultimatum,ultimatum_response,prompting,40.0,36.0,4,respecting and approaching sensitive topics,43.0
ultimatum,ultimatum_response,prompting,40.0,36.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,36.0,6,unethical illegal requests,36.0
ultimatum,ultimatum_response,prompting,40.0,36.0,7,predicting uncertain outcomes,35.0
ultimatum,ultimatum_response,prompting,40.0,36.0,8,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,36.0,9,to make rational decisions,23.0
ultimatum,ultimatum_response,prompting,40.0,36.0,10,equality and fairness,23.0
ultimatum,ultimatum_response,prompting,40.0,37.0,1,balance and trade-offs,135.0
ultimatum,ultimatum_response,prompting,40.0,37.0,2,game theory and related phrases,57.0
ultimatum,ultimatum_response,prompting,40.0,37.0,3,predicting uncertain outcomes,43.0
ultimatum,ultimatum_response,prompting,40.0,37.0,4,offers and options,41.0
ultimatum,ultimatum_response,prompting,40.0,37.0,5,research programs and laboratory studies,38.0
ultimatum,ultimatum_response,prompting,40.0,37.0,6,choose between options,28.0
ultimatum,ultimatum_response,prompting,40.0,37.0,7,to make rational decisions,22.0
ultimatum,ultimatum_response,prompting,40.0,37.0,8,manipulative tactics and strategies,22.0
ultimatum,ultimatum_response,prompting,40.0,37.0,9,protecting against or preventing negative states,22.0
ultimatum,ultimatum_response,prompting,40.0,37.0,10,German compound words,17.0
ultimatum,ultimatum_response,prompting,40.0,38.0,1,balance and trade-offs,155.0
ultimatum,ultimatum_response,prompting,40.0,38.0,2,game theory and related phrases,63.0
ultimatum,ultimatum_response,prompting,40.0,38.0,3,predicting uncertain outcomes,45.0
ultimatum,ultimatum_response,prompting,40.0,38.0,4,offers and options,42.0
ultimatum,ultimatum_response,prompting,40.0,38.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,38.0,6,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,38.0,7,to make rational decisions,25.0
ultimatum,ultimatum_response,prompting,40.0,38.0,8,protecting against or preventing negative states,23.0
ultimatum,ultimatum_response,prompting,40.0,38.0,9,manipulative tactics and strategies,20.0
ultimatum,ultimatum_response,prompting,40.0,38.0,10,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
ultimatum,ultimatum_response,prompting,40.0,39.0,1,balance and trade-offs,158.0
ultimatum,ultimatum_response,prompting,40.0,39.0,2,game theory and related phrases,64.0
ultimatum,ultimatum_response,prompting,40.0,39.0,3,offers and options,46.0
ultimatum,ultimatum_response,prompting,40.0,39.0,4,predicting uncertain outcomes,39.0
ultimatum,ultimatum_response,prompting,40.0,39.0,5,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,39.0,6,respecting and approaching sensitive topics,34.0
ultimatum,ultimatum_response,prompting,40.0,39.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,39.0,8,unethical illegal requests,27.0
ultimatum,ultimatum_response,prompting,40.0,39.0,9,to make rational decisions,26.0
ultimatum,ultimatum_response,prompting,40.0,39.0,10,equality and fairness,23.0
ultimatum,ultimatum_response,prompting,40.0,40.0,1,balance and trade-offs,154.0
ultimatum,ultimatum_response,prompting,40.0,40.0,2,game theory and related phrases,63.0
ultimatum,ultimatum_response,prompting,40.0,40.0,3,offers and options,51.0
ultimatum,ultimatum_response,prompting,40.0,40.0,4,research programs and laboratory studies,37.0
ultimatum,ultimatum_response,prompting,40.0,40.0,5,predicting uncertain outcomes,33.0
ultimatum,ultimatum_response,prompting,40.0,40.0,6,manipulative tactics and strategies,30.0
ultimatum,ultimatum_response,prompting,40.0,40.0,7,choose between options,27.0
ultimatum,ultimatum_response,prompting,40.0,40.0,8,protecting against or preventing negative states,24.0
ultimatum,ultimatum_response,prompting,40.0,40.0,9,an explanation or assistant,19.0
ultimatum,ultimatum_response,prompting,40.0,40.0,10,to make rational decisions,17.0
ultimatum,ultimatum_response,steering,40.0,1.0,1,sacrifice and empathy,240.0
ultimatum,ultimatum_response,steering,40.0,1.0,2,balance and trade-offs,168.0
ultimatum,ultimatum_response,steering,40.0,1.0,3,game theory and related phrases,58.0
ultimatum,ultimatum_response,steering,40.0,1.0,4,programming setup and parameters,30.0
ultimatum,ultimatum_response,steering,40.0,1.0,5,research programs and laboratory studies,30.0
ultimatum,ultimatum_response,steering,40.0,1.0,6,conjunctions and subsequent phrases,30.0
ultimatum,ultimatum_response,steering,40.0,1.0,7,choose between options,29.0
ultimatum,ultimatum_response,steering,40.0,1.0,8,in or about ethics,22.0
ultimatum,ultimatum_response,steering,40.0,1.0,9,object creation and initialization,17.0
ultimatum,ultimatum_response,steering,40.0,1.0,10,instructions or explanations,16.0
ultimatum,ultimatum_response,steering,40.0,2.0,1,sacrifice and empathy,230.0
ultimatum,ultimatum_response,steering,40.0,2.0,2,balance and trade-offs,156.0
ultimatum,ultimatum_response,steering,40.0,2.0,3,game theory and related phrases,60.0
ultimatum,ultimatum_response,steering,40.0,2.0,4,programming setup and parameters,30.0
ultimatum,ultimatum_response,steering,40.0,2.0,5,research programs and laboratory studies,30.0
ultimatum,ultimatum_response,steering,40.0,2.0,6,conjunctions and subsequent phrases,29.0
ultimatum,ultimatum_response,steering,40.0,2.0,7,choose between options,29.0
ultimatum,ultimatum_response,steering,40.0,2.0,8,in or about ethics,25.0
ultimatum,ultimatum_response,steering,40.0,2.0,9,object creation and initialization,17.0
ultimatum,ultimatum_response,steering,40.0,2.0,10,instructions or explanations,16.0
ultimatum,ultimatum_response,steering,40.0,3.0,1,sacrifice and empathy,240.0
ultimatum,ultimatum_response,steering,40.0,3.0,2,balance and trade-offs,168.0
ultimatum,ultimatum_response,steering,40.0,3.0,3,game theory and related phrases,58.0
ultimatum,ultimatum_response,steering,40.0,3.0,4,programming setup and parameters,30.0
ultimatum,ultimatum_response,steering,40.0,3.0,5,research programs and laboratory studies,30.0
ultimatum,ultimatum_response,steering,40.0,3.0,6,conjunctions and subsequent phrases,30.0
ultimatum,ultimatum_response,steering,40.0,3.0,7,choose between options,29.0
ultimatum,ultimatum_response,steering,40.0,3.0,8,in or about ethics,22.0
ultimatum,ultimatum_response,steering,40.0,3.0,9,object creation and initialization,17.0
ultimatum,ultimatum_response,steering,40.0,3.0,10,instructions or explanations,16.0
ultimatum,ultimatum_response,steering,40.0,4.0,1,sacrifice and empathy,230.0
ultimatum,ultimatum_response,steering,40.0,4.0,2,balance and trade-offs,156.0
ultimatum,ultimatum_response,steering,40.0,4.0,3,game theory and related phrases,60.0
ultimatum,ultimatum_response,steering,40.0,4.0,4,programming setup and parameters,30.0
ultimatum,ultimatum_response,steering,40.0,4.0,5,research programs and laboratory studies,30.0
ultimatum,ultimatum_response,steering,40.0,4.0,6,conjunctions and subsequent phrases,29.0
ultimatum,ultimatum_response,steering,40.0,4.0,7,choose between options,29.0
ultimatum,ultimatum_response,steering,40.0,4.0,8,in or about ethics,25.0
ultimatum,ultimatum_response,steering,40.0,4.0,9,object creation and initialization,17.0
ultimatum,ultimatum_response,steering,40.0,4.0,10,instructions or explanations,16.0
ultimatum,ultimatum_response,steering,40.0,5.0,1,sacrifice and empathy,230.0
ultimatum,ultimatum_response,steering,40.0,5.0,2,balance and trade-offs,156.0
ultimatum,ultimatum_response,steering,40.0,5.0,3,game theory and related phrases,60.0
ultimatum,ultimatum_response,steering,40.0,5.0,4,programming setup and parameters,30.0
ultimatum,ultimatum_response,steering,40.0,5.0,5,research programs and laboratory studies,30.0
ultimatum,ultimatum_response,steering,40.0,5.0,6,conjunctions and subsequent phrases,29.0
ultimatum,ultimatum_response,steering,40.0,5.0,7,choose between options,29.0
ultimatum,ultimatum_response,steering,40.0,5.0,8,in or about ethics,25.0
ultimatum,ultimatum_response,steering,40.0,5.0,9,object creation and initialization,17.0
ultimatum,ultimatum_response,steering,40.0,5.0,10,instructions or explanations,16.0
ultimatum,ultimatum_response,steering,40.0,6.0,1,sacrifice and empathy,230.0
ultimatum,ultimatum_response,steering,40.0,6.0,2,balance and trade-offs,156.0
ultimatum,ultimatum_response,steering,40.0,6.0,3,game theory and related phrases,60.0
ultimatum,ultimatum_response,steering,40.0,6.0,4,programming setup and parameters,30.0
ultimatum,ultimatum_response,steering,40.0,6.0,5,research programs and laboratory studies,30.0
ultimatum,ultimatum_response,steering,40.0,6.0,6,conjunctions and subsequent phrases,29.0
ultimatum,ultimatum_response,steering,40.0,6.0,7,choose between options,29.0
ultimatum,ultimatum_response,steering,40.0,6.0,8,in or about ethics,25.0
ultimatum,ultimatum_response,steering,40.0,6.0,9,object creation and initialization,17.0
ultimatum,ultimatum_response,steering,40.0,6.0,10,instructions or explanations,16.0
ultimatum,ultimatum_response,steering,40.0,7.0,1,sacrifice and empathy,230.0
ultimatum,ultimatum_response,steering,40.0,7.0,2,balance and trade-offs,156.0
ultimatum,ultimatum_response,steering,40.0,7.0,3,game theory and related phrases,60.0
ultimatum,ultimatum_response,steering,40.0,7.0,4,programming setup and parameters,30.0
ultimatum,ultimatum_response,steering,40.0,7.0,5,research programs and laboratory studies,30.0
ultimatum,ultimatum_response,steering,40.0,7.0,6,conjunctions and subsequent phrases,29.0
ultimatum,ultimatum_response,steering,40.0,7.0,7,choose between options,29.0
ultimatum,ultimatum_response,steering,40.0,7.0,8,in or about ethics,25.0
