source,task,condition,offer_amount,agent_index,rank,feature_label,activation
ultimatum,ultimatum_response,steering,55,38,6,Descriptions of experimental procedures and participant tasks in research studies,31.0
ultimatum,ultimatum_response,steering,55,38,7,The assistant should select between provided options,29.0
ultimatum,ultimatum_response,steering,55,38,8,Character decision-making and multi-step action sequences in narratives,20.0
ultimatum,ultimatum_response,steering,55,38,9,Code syntax patterns for object creation and initialization,16.0
ultimatum,ultimatum_response,steering,55,38,10,Careful explanation or instruction giving,16.0
ultimatum,ultimatum_response,steering,55,39,1,Altruistic and selfless behavior or intentions,236.0
ultimatum,ultimatum_response,steering,55,39,2,Economic tradeoffs and payoff structures in social contexts,158.0
ultimatum,ultimatum_response,steering,55,39,3,Game theory concepts involving cooperation versus competition,52.0
ultimatum,ultimatum_response,steering,55,39,4,Technical setup and configuration states in experimental procedures,33.0
ultimatum,ultimatum_response,steering,55,39,5,Coordinating conjunctions connecting related concepts in formal writing,33.0
ultimatum,ultimatum_response,steering,55,39,6,Descriptions of experimental procedures and participant tasks in research studies,31.0
ultimatum,ultimatum_response,steering,55,39,7,The assistant should select between provided options,29.0
ultimatum,ultimatum_response,steering,55,39,8,Character decision-making and multi-step action sequences in narratives,20.0
ultimatum,ultimatum_response,steering,55,39,9,Code syntax patterns for object creation and initialization,16.0
ultimatum,ultimatum_response,steering,55,39,10,Careful explanation or instruction giving,16.0
ultimatum,ultimatum_response,steering,55,40,1,Altruistic and selfless behavior or intentions,236.0
ultimatum,ultimatum_response,steering,55,40,2,Economic tradeoffs and payoff structures in social contexts,158.0
ultimatum,ultimatum_response,steering,55,40,3,Game theory concepts involving cooperation versus competition,52.0
ultimatum,ultimatum_response,steering,55,40,4,Technical setup and configuration states in experimental procedures,33.0
ultimatum,ultimatum_response,steering,55,40,5,Coordinating conjunctions connecting related concepts in formal writing,33.0
ultimatum,ultimatum_response,steering,55,40,6,Descriptions of experimental procedures and participant tasks in research studies,31.0
ultimatum,ultimatum_response,steering,55,40,7,The assistant should select between provided options,29.0
ultimatum,ultimatum_response,steering,55,40,8,Character decision-making and multi-step action sequences in narratives,20.0
ultimatum,ultimatum_response,steering,55,40,9,Code syntax patterns for object creation and initialization,16.0
ultimatum,ultimatum_response,steering,55,40,10,Careful explanation or instruction giving,16.0
ultimatum,ultimatum_response,baseline,60,1,1,Economic tradeoffs and payoff structures in social contexts,128.0
ultimatum,ultimatum_response,baseline,60,1,2,Game theory concepts involving cooperation versus competition,48.0
ultimatum,ultimatum_response,baseline,60,1,3,Formal offer and counteroffer language in negotiations,42.0
ultimatum,ultimatum_response,baseline,60,1,4,Descriptions of experimental procedures and participant tasks in research studies,38.0
ultimatum,ultimatum_response,baseline,60,1,5,The assistant should select between provided options,31.0
ultimatum,ultimatum_response,baseline,60,1,6,Probability-based decision making scenarios with explicit numerical comparisons,26.0
ultimatum,ultimatum_response,baseline,60,1,7,Negotiation strategies and tactics being discussed,24.0
ultimatum,ultimatum_response,baseline,60,1,8,Rejection and prevention of rejection in medical and emotional contexts,24.0
ultimatum,ultimatum_response,baseline,60,1,9,Section breaks and formatting elements in structured training data,18.0
ultimatum,ultimatum_response,baseline,60,1,10,The assistant is providing analytical descriptions or explanations,17.0
ultimatum,ultimatum_response,baseline,60,2,1,Economic tradeoffs and payoff structures in social contexts,128.0
ultimatum,ultimatum_response,baseline,60,2,2,Game theory concepts involving cooperation versus competition,48.0
ultimatum,ultimatum_response,baseline,60,2,3,Formal offer and counteroffer language in negotiations,42.0
ultimatum,ultimatum_response,baseline,60,2,4,Descriptions of experimental procedures and participant tasks in research studies,38.0
ultimatum,ultimatum_response,baseline,60,2,5,The assistant should select between provided options,31.0
ultimatum,ultimatum_response,baseline,60,2,6,Probability-based decision making scenarios with explicit numerical comparisons,26.0
ultimatum,ultimatum_response,baseline,60,2,7,Negotiation strategies and tactics being discussed,24.0
ultimatum,ultimatum_response,baseline,60,2,8,Rejection and prevention of rejection in medical and emotional contexts,24.0
ultimatum,ultimatum_response,baseline,60,2,9,Section breaks and formatting elements in structured training data,18.0
ultimatum,ultimatum_response,baseline,60,2,10,The assistant is providing analytical descriptions or explanations,17.0
ultimatum,ultimatum_response,baseline,60,3,1,Economic tradeoffs and payoff structures in social contexts,128.0
ultimatum,ultimatum_response,baseline,60,3,2,Game theory concepts involving cooperation versus competition,48.0
ultimatum,ultimatum_response,baseline,60,3,3,Formal offer and counteroffer language in negotiations,42.0
ultimatum,ultimatum_response,baseline,60,3,4,Descriptions of experimental procedures and participant tasks in research studies,38.0
ultimatum,ultimatum_response,baseline,60,3,5,The assistant should select between provided options,31.0
ultimatum,ultimatum_response,baseline,60,3,6,Probability-based decision making scenarios with explicit numerical comparisons,26.0
ultimatum,ultimatum_response,baseline,60,3,7,Negotiation strategies and tactics being discussed,24.0
ultimatum,ultimatum_response,baseline,60,3,8,Rejection and prevention of rejection in medical and emotional contexts,24.0
ultimatum,ultimatum_response,baseline,60,3,9,Section breaks and formatting elements in structured training data,18.0
ultimatum,ultimatum_response,baseline,60,3,10,The assistant is providing analytical descriptions or explanations,17.0
ultimatum,ultimatum_response,baseline,60,4,1,Economic tradeoffs and payoff structures in social contexts,128.0
ultimatum,ultimatum_response,baseline,60,4,2,Game theory concepts involving cooperation versus competition,48.0
ultimatum,ultimatum_response,baseline,60,4,3,Formal offer and counteroffer language in negotiations,42.0
ultimatum,ultimatum_response,baseline,60,4,4,Descriptions of experimental procedures and participant tasks in research studies,38.0
ultimatum,ultimatum_response,baseline,60,4,5,The assistant should select between provided options,31.0
ultimatum,ultimatum_response,baseline,60,4,6,Probability-based decision making scenarios with explicit numerical comparisons,26.0
ultimatum,ultimatum_response,baseline,60,4,7,Negotiation strategies and tactics being discussed,24.0
ultimatum,ultimatum_response,baseline,60,4,8,Rejection and prevention of rejection in medical and emotional contexts,24.0
ultimatum,ultimatum_response,baseline,60,4,9,Section breaks and formatting elements in structured training data,18.0
ultimatum,ultimatum_response,baseline,60,4,10,The assistant is providing analytical descriptions or explanations,17.0
ultimatum,ultimatum_response,baseline,60,5,1,Economic tradeoffs and payoff structures in social contexts,165.0
ultimatum,ultimatum_response,baseline,60,5,2,Game theory concepts involving cooperation versus competition,64.0
ultimatum,ultimatum_response,baseline,60,5,3,Probability-based decision making scenarios with explicit numerical comparisons,58.0
ultimatum,ultimatum_response,baseline,60,5,4,Formal offer and counteroffer language in negotiations,51.0
ultimatum,ultimatum_response,baseline,60,5,5,The assistant is explaining why it cannot fulfill an unethical request,43.0
ultimatum,ultimatum_response,baseline,60,5,6,"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",38.0
ultimatum,ultimatum_response,baseline,60,5,7,Descriptions of experimental procedures and participant tasks in research studies,37.0
ultimatum,ultimatum_response,baseline,60,5,8,The assistant should select between provided options,29.0
ultimatum,ultimatum_response,baseline,60,5,9,Negotiation strategies and tactics being discussed,26.0
ultimatum,ultimatum_response,baseline,60,5,10,Rational choice theory and utility maximization in formal decision-making,25.0
ultimatum,ultimatum_response,baseline,60,6,1,Economic tradeoffs and payoff structures in social contexts,128.0
ultimatum,ultimatum_response,baseline,60,6,2,Game theory concepts involving cooperation versus competition,48.0
ultimatum,ultimatum_response,baseline,60,6,3,Formal offer and counteroffer language in negotiations,42.0
ultimatum,ultimatum_response,baseline,60,6,4,Descriptions of experimental procedures and participant tasks in research studies,38.0
ultimatum,ultimatum_response,baseline,60,6,5,The assistant should select between provided options,31.0
ultimatum,ultimatum_response,baseline,60,6,6,Probability-based decision making scenarios with explicit numerical comparisons,26.0
ultimatum,ultimatum_response,baseline,60,6,7,Negotiation strategies and tactics being discussed,24.0
ultimatum,ultimatum_response,baseline,60,6,8,Rejection and prevention of rejection in medical and emotional contexts,24.0
ultimatum,ultimatum_response,baseline,60,6,9,Section breaks and formatting elements in structured training data,18.0
ultimatum,ultimatum_response,baseline,60,6,10,The assistant is providing analytical descriptions or explanations,17.0
ultimatum,ultimatum_response,baseline,60,7,1,Economic tradeoffs and payoff structures in social contexts,123.0
ultimatum,ultimatum_response,baseline,60,7,2,Game theory concepts involving cooperation versus competition,47.0
ultimatum,ultimatum_response,baseline,60,7,3,Formal offer and counteroffer language in negotiations,41.0
